travelTimeMeta_ID,site_ID,citation_ID,name,longitude,latitude,method,date,quality,VelocityDataType,vsz_value,vsz_unit,z_value,z_unit,depth_unit,traveltime_unit,DGWT,,
1068,4295,80,SOC022,-120.6292,35.1051,SCPT,2004.3.1,,Vs,207.1533,m/s,19.75,m,m,m/s,#N/A,,old
1069,4296,80,SOC023,-120.6311,35.1033,SCPT,2004.3.2,,Vs,223.5408,m/s,16.2,m,m,m/s,#N/A,,old
1070,4297,80,SOC024,-120.6312,35.104,SCPT,2004.3.2,,Vs,224.7616,m/s,14.85,m,m,m/s,#N/A,,old
1071,4298,80,SOC025,-120.6285,35.1051,SCPT,2004.3.2,,Vs,200.793,m/s,19.75,m,m,m/s,#N/A,,old
1072,4299,80,SOC026,-120.6278,35.1053,SCPT,2004.3.2,,Vs,185.7339,m/s,17.55,m,m,m/s,#N/A,,old
1073,4300,80,SOC027,-120.6259,35.1037,SCPT,2004.3.3,,Vs,189.3471,m/s,16.85,m,m,m/s,#N/A,,old
1074,4301,80,SOC028,-120.6246,35.1016,SCPT,2004.3.3,,Vs,160.9146,m/s,18.65,m,m,m/s,#N/A,,old
1075,4302,80,SOC029,-120.6189,35.1002,SCPT,2004.3.3,,Vs,185.1269,m/s,17.65,m,m,m/s,#N/A,,old
1076,4303,80,SOC030,-120.6268,35.1055,SCPT,2004.3.3,,Vs,198.7121,m/s,19.75,m,m,m/s,#N/A,,old
1077,4304,80,SOC031,-120.628,35.1094,SCPT,2004.3.4,,Vs,199.6495,m/s,15.95,m,m,m/s,#N/A,,old
1078,4305,80,SOC032,-120.6264,35.1097,SCPT,2004.3.4,,Vs,193.4798,m/s,13.65,m,m,m/s,#N/A,,old
1079,4306,80,SOC033,-120.6267,35.1073,SCPT,2004.3.4,,Vs,191.9029,m/s,15.5,m,m,m/s,#N/A,,old
1080,4307,80,SOC034,-120.6279,35.1082,SCPT,2004.3.4,,Vs,184.182,m/s,15.3,m,m,m/s,#N/A,,old
1081,4308,80,SOC035,-120.6186,35.0981,SCPT,2004.3.5,,Vs,212.8497,m/s,29.75,m,m,m/s,#N/A,,old
1082,4309,80,SOC036,-120.6191,35.0983,SCPT,2004.3.5,,Vs,197.5484,m/s,19.5,m,m,m/s,#N/A,,old
1083,4310,80,SOC037,-120.6181,35.0978,SCPT,2004.3.5,,Vs,176.79,m/s,14,m,m,m/s,#N/A,,old
1084,4311,80,STD001,-89.7472,36.801,SCPT,2008.10.8,,Vs,230.0091,m/s,20.25,m,m,m/s,-,,old
1085,4312,80,STD002,-89.7474,36.7144,SCPT,2008.10.8,,Vs,199.2207,m/s,20.45,m,m,m/s,-,,old
1086,4313,80,SYC001,-89.9873,35.1946,SCPT,2003.10.29,,Vs,235.6703,m/s,19.9,m,m,m/s,3.1,,old
1087,4314,80,SYC002,-89.9567,35.1925,SCPT,2003.10.29,,Vs,217.6548,m/s,19.75,m,m,m/s,4.4,,old
1088,4315,80,SYC003,-89.9444,35.196,SCPT,2003.10.29,,Vs,184.3923,m/s,13.35,m,m,m/s,>.4,,old
1089,4316,80,SYC004,-89.9003,35.1703,SCPT,2003.10.30,,Vs,198.1853,m/s,12.45,m,m,m/s,3.1,,old
1090,4317,80,SYC005,-89.909,35.1875,SCPT,2003.10.31,,Vs,203.2944,m/s,9.75,m,m,m/s,3.4,,old
1091,4318,80,SYC006,-89.9238,35.1997,SCPT,2003.10.31,,Vs,251.481,m/s,21.65,m,m,m/s,>.4,,old
1092,4319,80,SYC007,-89.9183,35.1912,SCPT,2003.10.31,,Vs,214.9171,m/s,17.75,m,m,m/s,>3.5,,old
1093,4320,80,SYC008,-89.9146,35.1866,SCPT,2003.10.31,,Vs,173.0749,m/s,16.25,m,m,m/s,>2,,old
1094,4321,80,SYC009,-89.8815,35.1568,SCPT,2003.10.31,,Vs,227.2129,m/s,17.25,m,m,m/s,>2.4,,old
1095,4322,80,SYC010,-89.8661,35.1341,SCPT,2003.11.2,,Vs,255.311,m/s,19.95,m,m,m/s,16.9,,old
1096,4323,80,SYC011,-89.8538,35.1336,SCPT,2003.11.2,,Vs,236.2654,m/s,22.75,m,m,m/s,5.4,,old
1097,4324,80,SYC012,-89.8579,35.1431,SCPT,2003.11.2,,Vs,226.6773,m/s,19.9,m,m,m/s,6.8,,old
1098,4325,80,SYC013,-89.8364,35.1289,SCPT,2003.11.3,,Vs,243.2046,m/s,17,m,m,m/s,9.4,,old
1099,4326,80,SYC014,-89.8022,35.1184,SCPT,2003.11.3,,Vs,195.6333,m/s,20.25,m,m,m/s,5.2,,old
1100,4327,80,SYC015,-89.7658,35.1,SCPT,2003.11.3,,Vs,223.0559,m/s,16.35,m,m,m/s,8,,old
1101,4328,80,SYC016,-89.7507,35.1037,SCPT,2003.11.3,,Vs,245.6354,m/s,12.1,m,m,m/s,>7.5,,old
1102,4329,80,SYC017,-89.7316,35.1045,SCPT,2003.11.3,,Vs,233.9971,m/s,20.8,m,m,m/s,8.1,,old
1103,4330,80,SYC018,-89.7212,35.098,SCPT,2003.11.4,,Vs,235.8168,m/s,24.15,m,m,m/s,>1.3,,old
1104,4331,80,SYC019,-89.7151,35.1015,SCPT,2003.11.4,,Vs,205.8863,m/s,15.25,m,m,m/s,>5.2,,old
1105,4332,80,SYC020,-89.7024,35.0911,SCPT,2003.11.4,,Vs,234.5495,m/s,15.75,m,m,m/s,>2.8,,old
1106,4333,80,SYC021,-89.6519,35.0783,SCPT,2003.11.4,,Vs,241.5547,m/s,19.95,m,m,m/s,>.7,,old
1107,4334,80,SYC022,-89.9757,35.0072,SCPT,2004.12.10,,Vs,311.0469,m/s,24.75,m,m,m/s,#N/A,,old
1108,4335,80,TNA001,-90.2327,34.6314,SCPT,2004.12.13,,Vs,208.1827,m/s,20.15,m,m,m/s,-,,old
1109,4336,80,TNA002,-90.2365,34.6344,SCPT,2004.12.13,,Vs,214.9443,m/s,20.05,m,m,m/s,-,,old
1110,4337,80,TNA003,-90.2122,34.8298,SCPT,2004.12.14,,Vs,180.0693,m/s,19.75,m,m,m/s,-,,old
1111,4338,80,TNA004,-90.2289,34.8011,SCPT,2004.12.14,,Vs,174.5208,m/s,19.85,m,m,m/s,-,,old
1112,4339,80,TNA005,-90.2903,34.7876,SCPT,2004.12.14,,Vs,186.4684,m/s,14.8,m,m,m/s,-,,old
1113,4340,80,TNA006,-90.2903,34.8098,SCPT,2004.12.14,,Vs,196.4199,m/s,20.3,m,m,m/s,-,,old
1114,4341,80,TNA007,-90.2729,34.8028,SCPT,2004.12.15,,Vs,203.9061,m/s,20.15,m,m,m/s,-,,old
1115,4342,80,TNA008,-90.3046,34.7727,SCPT,2004.12.15,,Vs,208.5274,m/s,20.15,m,m,m/s,-,,old
1116,4343,80,TNA009,-90.3267,34.7952,SCPT,2004.12.15,,Vs,184.5172,m/s,19.95,m,m,m/s,-,,old
1117,4344,80,TNA010,-90.3608,34.8399,SCPT,2004.12.15,,Vs,193.1829,m/s,19.95,m,m,m/s,-,,old
1118,4345,80,TNA011,-90.3581,34.8353,SCPT,2004.12.15,,Vs,182.419,m/s,20.15,m,m,m/s,-,,old
1119,4346,80,TNA012,-90.4609,34.7097,SCPT,2004.12.16,,Vs,229.6535,m/s,19.95,m,m,m/s,-,,old
1120,4347,80,TNA013,-90.4211,34.713,SCPT,2004.12.16,,Vs,221.7942,m/s,20.15,m,m,m/s,-,,old
1121,4348,80,TNA014,-90.2662,34.7142,SCPT,2004.12.16,,Vs,174.3786,m/s,17.75,m,m,m/s,-,,old
1122,4349,80,TNA015,-90.3406,34.6436,SCPT,2004.12.17,,Vs,187.4593,m/s,20.15,m,m,m/s,-,,old
1123,4350,80,TNA016,-90.3182,34.6833,SCPT,2004.12.17,,Vs,195.2462,m/s,17.25,m,m,m/s,-,,old
1124,4351,80,TNA017,-90.3405,34.6345,SCPT,2004.12.18,,Vs,167.6752,m/s,19.95,m,m,m/s,-,,old
1125,4352,80,TNA018,-90.3568,34.5688,SCPT,2004.12.18,,Vs,211.0268,m/s,19.75,m,m,m/s,-,,old
1126,4353,80,TNA019,-90.3452,34.5833,SCPT,2004.12.18,,Vs,228.4976,m/s,20.35,m,m,m/s,#N/A,,old
1127,4354,80,TNA020,-90.4367,34.5243,SCPT,2004.12.19,,Vs,197.9379,m/s,20.35,m,m,m/s,-,,old
1128,4355,80,TNA021,-90.4106,34.5106,SCPT,2004.12.19,,Vs,207.1495,m/s,20.05,m,m,m/s,-,,old
1129,4356,80,TNA022,-90.4608,34.5608,SCPT,2004.12.19,,Vs,229.8916,m/s,20.15,m,m,m/s,-,,old
1130,4357,80,TNA024,-90.3519,34.6846,SCPT,2004.12.20,,Vs,230.3211,m/s,30.05,m,m,m/s,-,,old
1131,4358,80,TNA025,-90.3444,34.6705,SCPT,2004.12.20,,Vs,213.3404,m/s,20.15,m,m,m/s,-,,old
1132,4359,80,TNA026,-90.3365,34.681,SCPT,2004.12.20,,Vs,218.2713,m/s,19.95,m,m,m/s,-,,old
1133,4360,80,TNA027,-90.3682,34.7285,SCPT,2004.12.21,,Vs,218.4625,m/s,19.95,m,m,m/s,-,,old
1134,4361,80,TNA029,-90.3927,34.787,SCPT,2005.1.5,,Vs,166.4885,m/s,20.25,m,m,m/s,-,,old
1135,4362,80,TNA030,-90.3579,34.7724,SCPT,2005.1.5,,Vs,157.3916,m/s,20.25,m,m,m/s,-,,old
1136,4363,80,TNA031,-90.4488,34.7356,SCPT,2005.1.5,,Vs,136.8613,m/s,20.25,m,m,m/s,-,,old
1137,4364,80,TNA033,-90.2467,34.7741,SCPT,2005.1.6,,Vs,182.1435,m/s,19.85,m,m,m/s,-,,old
1138,4365,80,TNA034,-90.2455,34.7438,SCPT,2005.1.6,,Vs,191.1963,m/s,19.85,m,m,m/s,-,,old
1139,4366,80,TNA035,-90.2334,34.5836,SCPT,2005.1.6,,Vs,222.0614,m/s,19.95,m,m,m/s,-,,old
1140,4367,80,TNA036,-90.2364,34.67,SCPT,2005.1.6,,Vs,194.7986,m/s,19.25,m,m,m/s,-,,old
1141,4368,80,TNA038,-90.2527,34.6997,SCPT,2005.1.7,,Vs,169.7426,m/s,20.05,m,m,m/s,-,,old
1142,4369,80,TNA039,-90.4093,34.6699,SCPT,2005.1.8,,Vs,177.5655,m/s,21.75,m,m,m/s,-,,old
1143,4370,80,TNA040,-90.4281,34.6575,SCPT,2005.1.8,,Vs,166.4885,m/s,20.25,m,m,m/s,-,,old
1144,4371,80,TNA041,-90.468,34.5936,SCPT,2005.1.8,,Vs,232.7888,m/s,19.95,m,m,m/s,-,,old
1145,4372,80,TNA042,-90.3332,34.5429,SCPT,2005.1.8,,Vs,246.1673,m/s,19.75,m,m,m/s,-,,old
1146,4373,80,TNA043,-90.3926,34.5248,SCPT,2005.1.8,,Vs,196.7524,m/s,16.6,m,m,m/s,-,,old
1147,4374,80,TNA044,-90.3162,34.7509,SCPT,2005.1.9,,Vs,235.9163,m/s,19.85,m,m,m/s,-,,old
1148,4375,80,TTE001,-89.9475,34.6179,SCPT,2004.12.12,,Vs,228.5421,m/s,20.05,m,m,m/s,#N/A,,old
1149,4376,80,TTE002,-89.9702,34.7021,SCPT,2004.12.12,,Vs,249.3823,m/s,16.15,m,m,m/s,#N/A,,old
1150,4377,80,UNN001,-92.4836,33.2904,SCPT,2005.12.12,,Vs,232.3718,m/s,11.6,m,m,m/s,-,,old
1151,4378,80,UNN002,-92.4752,33.2945,SCPT,2005.12.12,,Vs,243.7703,m/s,15.75,m,m,m/s,-,,old
1152,4379,80,UNN003,-92.5031,33.3179,SCPT,2005.12.12,,Vs,229.4686,m/s,12.35,m,m,m/s,-,,old
1153,4380,80,UNN004,-92.5258,33.3252,SCPT,2005.12.12,,Vs,225.4007,m/s,20.25,m,m,m/s,-,,old
1154,4381,80,UNN005,-92.528,33.3307,SCPT,2005.12.12,,Vs,202.6245,m/s,15.75,m,m,m/s,-,,old
1155,4382,80,UNN006,-92.5367,33.3363,SCPT,2005.12.13,,Vs,202.4466,m/s,11.75,m,m,m/s,-,,old
1156,4383,80,UNN007,-92.1135,33.1587,SCPT,2005.12.14,,Vs,207.6808,m/s,15.25,m,m,m/s,-,,old
1157,4384,80,UNN008,-92.1127,33.1512,SCPT,2005.12.14,,Vs,200.7273,m/s,13.8,m,m,m/s,-,,old
1158,4385,80,UNN009,-92.1573,33.1476,SCPT,2005.12.14,,Vs,178.92,m/s,11,m,m,m/s,-,,old
1159,4386,80,UNN010,-92.3523,33.2993,SCPT,2005.12.14,,Vs,189.006,m/s,12.55,m,m,m/s,-,,old
1160,4387,80,UNN011,-92.0898,33.032,SCPT,2005.12.15,,Vs,206.6116,m/s,11.75,m,m,m/s,-,,old
1161,4388,80,UNN012,-92.0983,33.0297,SCPT,2005.12.15,,Vs,216.4103,m/s,10.55,m,m,m/s,-,,old
1162,4389,80,UNN013,-92.1079,33.0308,SCPT,2005.12.15,,Vs,211.7932,m/s,11.35,m,m,m/s,-,,old
1163,4390,80,UNN014,-92.1131,33.038,SCPT,2005.12.15,,Vs,245.2781,m/s,9.35,m,m,m/s,-,,old
1164,4391,80,UNN015,-92.1181,33.0474,SCPT,2005.12.15,,Vs,220.1319,m/s,11.35,m,m,m/s,-,,old
1165,4392,80,UNN016,-92.1258,33.055,SCPT,2005.12.15,,Vs,212.3552,m/s,7.15,m,m,m/s,-,,old
1166,4393,80,UNN017,-92.3612,33.2859,SCPT,2005.12.17,,Vs,219.7684,m/s,10.25,m,m,m/s,-,,old
1167,4394,80,UNN018,-92.3745,33.2808,SCPT,2005.12.17,,Vs,232.0715,m/s,12.2,m,m,m/s,-,,old
1168,4395,80,VHC001,-87.4928,37.9278,SCPT,2003.11.10,,Vs,239.6382,m/s,17.75,m,m,m/s,#N/A,,old
1169,4396,80,VHC002,-87.4714,37.9329,SCPT,2003.11.10,,Vs,249.1474,m/s,13.15,m,m,m/s,#N/A,,old
1170,4397,80,VHC003,-87.4712,37.9463,SCPT,2003.11.10,,Vs,228.0463,m/s,16.75,m,m,m/s,#N/A,,old
1171,4398,80,VHC004,-87.5722,37.951,SCPT,2003.11.11,,Vs,190.6412,m/s,19.8,m,m,m/s,#N/A,,old
1172,4399,80,VHC005,-87.568,37.9411,SCPT,2003.11.11,,Vs,225.5793,m/s,33,m,m,m/s,#N/A,,old
1173,4400,80,VHC006,-87.5595,37.9318,SCPT,2003.11.11,,Vs,187.571,m/s,19.8,m,m,m/s,#N/A,,old
1174,4401,80,VHC007,-87.5023,37.9294,SCPT,2003.11.11,,Vs,253.3284,m/s,20.55,m,m,m/s,#N/A,,old
1175,4402,80,VHC008,-87.512,37.9072,SCPT,2003.11.12,,Vs,204.3202,m/s,18.35,m,m,m/s,#N/A,,old
1176,4403,80,VHC009,-87.5278,37.9155,SCPT,2003.11.12,,Vs,208.7869,m/s,21.1,m,m,m/s,#N/A,,old
1177,4404,80,VHC010,-87.5453,37.9229,SCPT,2003.11.12,,Vs,205.1892,m/s,19.85,m,m,m/s,#N/A,,old
1178,4405,80,VHC011,-87.4582,37.9913,SCPT,2003.11.12,,Vs,204.3168,m/s,19.5,m,m,m/s,-,,old
1179,4406,80,VHC012,-87.4735,37.9765,SCPT,2003.11.13,,Vs,226.4614,m/s,20.3,m,m,m/s,-,,old
1180,4407,80,VHC013,-87.4738,37.9894,SCPT,2003.11.13,,Vs,218.7876,m/s,21.8,m,m,m/s,-,,old
1181,4408,80,VHC014,-87.4714,38.0275,SCPT,2003.11.17,,Vs,217.2478,m/s,19.75,m,m,m/s,-,,old
1182,4409,80,VHC015,-87.4774,37.984,SCPT,2003.11.19,,Vs,192.0394,m/s,20.65,m,m,m/s,-,,old
1183,4410,80,VHC016,-87.488,37.9775,SCPT,2003.11.19,,Vs,202.3773,m/s,19.75,m,m,m/s,-,,old
1184,4411,80,VHC017,-87.5019,37.9763,SCPT,2003.11.19,,Vs,216.3663,m/s,20.65,m,m,m/s,-,,old
1185,4412,80,VHC018,-87.5016,37.9828,SCPT,2003.11.19,,Vs,223.0546,m/s,19.95,m,m,m/s,-,,old
1186,4413,80,VHC019,-87.5017,37.988,SCPT,2003.11.19,,Vs,237.5511,m/s,19.75,m,m,m/s,-,,old
1187,4414,80,VHC020,-87.4519,37.9732,SCPT,2003.11.19,,Vs,206.0319,m/s,11.75,m,m,m/s,-,,old
1188,4415,80,VHC021,-87.5474,37.992,SCPT,2003.11.20,,Vs,207.1099,m/s,19.75,m,m,m/s,#N/A,,old
1189,4416,80,VHC022,-87.5264,38.008,SCPT,2003.11.20,,Vs,203.1684,m/s,19.75,m,m,m/s,-,,old
1190,4417,80,VHC023,-87.5277,37.9892,SCPT,2003.11.20,,Vs,213.8087,m/s,19.85,m,m,m/s,-,,old
1191,4418,80,VHC024,-87.519,37.9843,SCPT,2003.11.20,,Vs,218.5702,m/s,19.75,m,m,m/s,-,,old
1192,4419,80,VHC025,-87.5528,37.981,SCPT,2003.11.21,,Vs,223.0924,m/s,18.8,m,m,m/s,-,,old
1193,4420,80,VHC026,-87.5623,37.9873,SCPT,2003.11.21,,Vs,212.0464,m/s,19.75,m,m,m/s,-,,old
1194,4421,80,VHC027,-87.5779,37.9856,SCPT,2003.11.21,,Vs,238.3741,m/s,20.35,m,m,m/s,-,,old
1195,4422,80,VHC028,-87.5855,37.9824,SCPT,2003.11.21,,Vs,255.1875,m/s,19.8,m,m,m/s,-,,old
1196,4423,80,VHC029,-87.4728,38.0381,SCPT,2003.12.3,,Vs,214.1471,m/s,17.65,m,m,m/s,-,,old
1197,4424,80,VHC030,-87.4738,38.0495,SCPT,2003.12.3,,Vs,203.3282,m/s,18.45,m,m,m/s,-,,old
1198,4425,80,VHC031,-87.4919,38.0349,SCPT,2003.12.3,,Vs,229.0814,m/s,20.15,m,m,m/s,-,,old
1199,4426,80,VHC032,-87.5937,37.9797,SCPT,2003.12.4,,Vs,243.5882,m/s,19.85,m,m,m/s,-,,old
1200,4427,80,VHC033,-87.5816,37.984,SCPT,2003.12.4,,Vs,231.9738,m/s,19.85,m,m,m/s,-,,old
1201,4428,80,VHC034,-87.5521,37.989,SCPT,2003.12.4,,Vs,203.8072,m/s,19.7,m,m,m/s,-,,old
1202,4429,80,VHC035,-87.5659,37.9742,SCPT,2003.12.5,,Vs,235.6703,m/s,19.9,m,m,m/s,#N/A,,old
1203,4430,80,VHC036,-87.6256,37.9796,SCPT,2004.10.5,,Vs,180.2825,m/s,18.25,m,m,m/s,-,,old
1204,4431,80,VHC037,-87.6341,37.9602,SCPT,2004.10.5,,Vs,213.3879,m/s,21.9,m,m,m/s,#N/A,,old
1205,4432,80,VHC038,-87.5949,38.025,SCPT,2004.10.5,,Vs,193.7984,m/s,17.75,m,m,m/s,-,,old
1206,4433,80,VHC039,-87.5978,38.0135,SCPT,2004.10.5,,Vs,217.1422,m/s,18.95,m,m,m/s,-,,old
1207,4434,80,VHC040,-87.505,38.0532,SCPT,2004.10.6,,Vs,206.4758,m/s,17.6,m,m,m/s,-,,old
1208,4435,80,VHC041,-87.5405,38.0281,SCPT,2004.10.6,,Vs,202.7183,m/s,17.6,m,m,m/s,-,,old
1209,4436,80,WKC001,-87.4456,37.9911,SCPT,2003.11.13,,Vs,217.6471,m/s,29.6,m,m,m/s,-,,old
1210,4437,80,WKC002,-87.4454,38.0058,SCPT,2003.11.17,,Vs,209.5268,m/s,19.75,m,m,m/s,-,,old
1211,4438,80,WKC003,-87.4365,38.0067,SCPT,2003.11.17,,Vs,195.6802,m/s,19.75,m,m,m/s,-,,old
1212,4439,80,WKC004,-87.4365,38.0201,SCPT,2003.11.17,,Vs,226.5765,m/s,17.75,m,m,m/s,-,,old
1213,4440,80,WKC005,-87.4274,38.0274,SCPT,2003.11.17,,Vs,191.9007,m/s,13.6,m,m,m/s,-,,old
1214,4441,80,WKC006,-87.4658,38.0885,SCPT,2003.11.18,,Vs,194.8194,m/s,17.75,m,m,m/s,-,,old
1215,4442,80,WKC007,-87.4729,38.0583,SCPT,2003.11.18,,Vs,211.5207,m/s,20.6,m,m,m/s,-,,old
1216,4443,80,WKC008,-87.4503,37.9802,SCPT,2003.11.18,,Vs,209.1183,m/s,16.65,m,m,m/s,-,,old
1217,4444,80,WKC009,-87.4658,38.0781,SCPT,2003.12.3,,Vs,191.6141,m/s,17,m,m,m/s,-,,old
1218,4445,80,WKC010,-87.4659,38.0677,SCPT,2003.12.3,,Vs,199.5832,m/s,12.45,m,m,m/s,-,,old
1219,4446,80,WTE001,-88.061,38.0523,SCPT,2004.10.7,,Vs,229.5193,m/s,16.95,m,m,m/s,#N/A,,old
1220,4447,80,WYA1,-89.1582,36.9261,SCPT,2001.3.8,,Vs,191.3912,m/s,24.9,m,m,m/s,2.7,,old
1221,4448,80,oak003,-122.316,37.8064,SCPT,1998.11.12,,Vs,216.1167,m/s,15.85,m,m,m/s,>1.7,,old
1222,4449,80,oak010,-122.275,37.8081,SCPT,1998.11.21,,Vs,376.3667,m/s,26.85,m,m,m/s,#N/A,,old
