travelTimeMeta_ID,Vsi,Qtn_TT,Ic_TT,fz_TT,ztop_TT,zbot_TT,Group,Group_ID
708,241.5095186,272.900927,2.215262898,1.759962737,17.75,19.25,Glacial,3
709,212.1596368,439.9549208,2.046038427,0.239219954,1.75,3.75,Glacial,3
709,284.4374233,388.6918396,1.745034184,0.447658024,3.75,5.75,Glacial,3
709,226.6407745,373.4657327,1.712851062,0.675801351,5.75,7.75,Glacial,3
709,252.6579199,300.7485282,1.800894697,0.898644744,7.75,9.75,Glacial,3
709,204.5411214,250.3005544,2.012271687,1.051462742,9.75,10.75,Glacial,3
710,244.3222009,284.5983633,1.608902085,0.237812406,1.75,3.75,Glacial,3
710,233.7082175,325.651508,1.729230109,0.437321286,3.75,5.75,Glacial,3
710,240.809131,369.0438216,1.584159168,0.654866452,5.75,7.75,Glacial,3
710,258.6108724,348.78424,1.658825941,0.87182476,7.75,9.75,Glacial,3
710,239.8573236,313.4301612,1.72310204,1.09413149,9.75,11.75,Glacial,3
710,221.1143239,235.274655,2.075099548,1.28858331,11.75,13.75,Glacial,3
710,233.1809846,194.5189469,1.915510739,1.427350899,13.75,14.65,Glacial,3
711,241.8312719,349.2458891,1.727305691,0.249414754,1.75,3.75,Glacial,3
711,241.9913915,415.5014994,1.620695823,0.467989365,3.75,5.75,Glacial,3
711,219.9166187,320.1396278,1.679196153,0.688900156,5.75,7.75,Glacial,3
711,242.3859391,335.4789067,1.658345364,0.911443556,7.75,9.75,Glacial,3
711,217.2447265,236.1248403,1.897703345,1.127803637,9.75,11.75,Glacial,3
711,258.7307763,179.7538992,1.813704466,1.324695398,11.75,13.75,Glacial,3
711,265.8202011,246.7650409,1.777474763,1.482609291,13.75,14.75,Glacial,3
712,224.4548615,347.9775659,2.065221004,0.23843928,1.75,3.75,Glacial,3
712,189.0098446,283.5782992,1.818544961,0.432659616,3.75,5.75,Glacial,3
712,279.9723676,398.4584789,1.605595499,0.638602259,5.75,7.75,Glacial,3
712,297.0520699,351.9472655,1.59428342,0.865907304,7.75,9.75,Glacial,3
712,212.5340729,252.7242231,2.069597026,1.072822922,9.75,11.75,Glacial,3
712,280.3212254,280.5162335,1.76089243,1.266482852,11.75,13.75,Glacial,3
712,200.9482818,166.4251198,2.034894328,1.451957819,13.75,15.25,Glacial,3
713,169.3989913,315.4434179,1.935886634,0.225610427,1.75,3.75,Glacial,3
713,225.2224093,365.4894898,1.677076609,0.43531352,3.75,5.75,Glacial,3
713,229.1792027,256.6917962,1.757789432,0.6456097,5.75,7.75,Glacial,3
713,196.3118562,241.7004332,2.14880169,0.832262023,7.75,9.75,Glacial,3
713,263.6689114,202.0514755,2.164598852,0.991448424,9.75,11.45,Glacial,3
714,150.8649147,179.3977013,2.115772499,0.223152036,1.75,3.75,Glacial,3
714,205.3395403,346.3871951,1.760137849,0.401271671,3.75,5.75,Glacial,3
714,231.8085719,239.8089105,1.776702395,0.610893166,5.75,7.75,Glacial,3
714,233.7736873,264.522944,1.804842865,0.821129061,7.75,9.75,Glacial,3
714,200.6490829,257.8355844,2.109510581,1.008177555,9.75,11.75,Glacial,3
714,257.9617144,279.8773552,1.858149854,1.184736961,11.75,13.35,Glacial,3
715,191.2388493,215.2334092,2.10703114,0.39608711,3.75,5.75,Glacial,3
715,222.4927515,318.1973996,1.725120619,0.58882696,5.75,7.75,Glacial,3
715,192.499798,240.8081521,2.288521387,0.786277548,7.75,9.75,Glacial,3
715,187.8823582,214.0249074,2.48034629,0.945927928,9.75,11.75,Glacial,3
715,212.6449095,312.1164899,2.236337456,1.124315664,11.75,13.75,Glacial,3
715,206.2883568,269.725901,2.284603615,1.306756769,13.75,15.75,Glacial,3
715,207.0543367,275.5103563,2.237460935,1.49092364,15.75,17.75,Glacial,3
715,293.64384,265.0801431,2.073138738,1.731497942,17.75,20.65,Glacial,3
716,227.1193139,346.0208219,1.950142168,0.251189511,1.75,3.75,Glacial,3
716,194.6466028,316.020997,1.807572894,0.446753753,3.75,5.75,Glacial,3
716,194.1466225,221.4022589,1.970380101,0.637968204,5.75,7.75,Glacial,3
716,209.4139822,197.7893709,1.997217779,0.822672219,7.75,9.75,Glacial,3
716,227.5728846,240.0431762,2.060911282,1.00248805,9.75,11.75,Glacial,3
716,220.9330092,271.1949924,2.065316449,1.195532439,11.75,13.75,Glacial,3
716,183.9900474,190.0813824,2.209316894,1.376452613,13.75,15.75,Glacial,3
716,219.6112172,189.7916493,2.125960237,1.584628402,15.75,18.45,Glacial,3
717,177.2901865,249.538092,2.055680246,0.202318996,1.75,3.75,Glacial,3
717,180.2847139,239.3600259,1.915716624,0.373324342,3.75,5.75,Glacial,3
717,206.1356478,277.9817396,2.096540226,0.566583843,5.75,7.75,Glacial,3
717,187.617007,156.6676977,2.723520706,0.734820207,7.75,9.75,Glacial,3
717,202.4467932,162.930097,2.559917137,0.881194465,9.75,11.75,Glacial,3
717,224.0466557,211.6595564,2.20902051,1.0681905,11.75,13.75,Glacial,3
717,204.6084255,139.2304783,2.638503785,1.236618823,13.75,15.75,Glacial,3
717,271.6352844,229.9676599,2.034358233,1.415128435,15.75,17.75,Glacial,3
717,260.2868232,265.109345,2.266986647,1.610307617,17.75,19.55,Glacial,3
718,187.1579595,254.1579066,1.899136644,0.234740813,1.75,3.75,Glacial,3
718,209.3237442,230.8568768,1.855388121,0.431728555,3.75,5.75,Glacial,3
718,222.8639912,206.200906,1.925259248,0.63191156,5.75,7.75,Glacial,3
718,202.2267637,250.9783107,2.03971481,0.82664475,7.75,9.75,Glacial,3
718,189.1585314,178.5670222,2.292253768,1.013872916,9.75,11.75,Glacial,3
718,207.0104016,186.3849288,2.560551111,1.155735004,11.75,13.25,Glacial,3
719,189.6247031,336.0008192,1.760629187,0.228828057,1.75,3.75,Glacial,3
719,225.4982924,338.1979779,1.7884353,0.444546412,3.75,5.75,Glacial,3
719,233.5291911,281.6443251,1.822297852,0.664608345,5.75,7.75,Glacial,3
719,240.9355027,257.5731803,1.888461767,0.87780088,7.75,9.75,Glacial,3
719,202.8552025,210.0503853,2.266752645,1.089578286,9.75,11.75,Glacial,3
719,228.0010261,289.8152031,2.180461567,1.288595951,11.75,14.15,Glacial,3
720,196.8377032,325.1707742,1.895309334,0.24173022,1.75,3.75,Glacial,3
720,207.2576351,301.1809751,1.808770125,0.446142403,3.75,5.75,Glacial,3
720,226.1275945,268.19192,1.995352414,0.64525404,5.75,7.75,Glacial,3
720,200.3165044,294.2654819,2.183422087,0.836594288,7.75,9.75,Glacial,3
720,217.4978348,276.0413383,2.189439457,1.019911807,9.75,11.75,Glacial,3
720,229.8062128,319.0966371,2.146639833,1.211614677,11.75,13.75,Glacial,3
720,233.8058139,246.6272848,2.304860581,1.443691406,13.75,16.35,Glacial,3
721,155.6809355,288.3701871,2.411570013,0.231894474,1.75,3.75,Glacial,3
721,175.9388052,267.3190457,2.449472955,0.396513977,3.75,5.75,Glacial,3
721,166.0081156,230.0671098,2.444410318,0.559590096,5.75,7.75,Glacial,3
721,162.6646488,130.7131321,2.760448285,0.722050533,7.75,9.75,Glacial,3
721,175.8428081,161.7519142,2.815038658,0.884302427,9.75,11.75,Glacial,3
721,203.215737,183.6974848,2.357966151,1.051981322,11.75,13.75,Glacial,3
721,181.1855297,82.51635615,2.984007009,1.230755594,13.75,16.3,Glacial,3
722,195.4141364,217.1666326,2.428967552,0.226847173,1.75,3.75,Glacial,3
722,176.2477407,220.661751,2.304860389,0.386469463,3.75,5.75,Glacial,3
722,144.3453136,77.69823583,3.235236816,0.537786769,5.75,7.75,Glacial,3
722,131.1296717,39.36106305,3.445370597,0.671999688,7.75,9.75,Glacial,3
722,165.5994412,93.72846331,2.993614799,0.81383722,9.75,11.75,Glacial,3
722,145.3938687,23.57970596,3.65089162,0.95224459,11.75,13.75,Glacial,3
722,161.0297738,31.34996394,3.483702813,1.08426147,13.75,15.75,Glacial,3
722,155.9754631,78.41331515,3.111402991,1.232239868,15.75,17.75,Glacial,3
722,177.1917636,83.63696289,3.152138819,1.36870404,17.75,19.25,Glacial,3
723,179.5976205,245.469966,2.01534989,0.219903312,1.75,3.75,Glacial,3
723,201.4470436,267.4059597,1.958416792,0.407644572,3.75,5.75,Glacial,3
723,213.304957,300.5619826,1.921525807,0.60083855,5.75,7.75,Glacial,3
723,208.5366046,220.7064793,1.962041037,0.785554964,7.75,9.75,Glacial,3
723,254.7104259,287.4398828,1.86261894,0.982604742,9.75,11.75,Glacial,3
723,220.8850978,204.7861111,1.931924613,1.174074463,11.75,13.55,Glacial,3
724,207.3844504,264.39752,1.875857891,0.225652411,1.75,3.75,Glacial,3
724,161.6648731,160.3320596,2.653128428,0.404058099,3.75,5.75,Glacial,3
724,127.5220881,38.44210865,3.604313014,0.536696345,5.75,7.75,Glacial,3
724,144.8011194,75.04113029,3.29695797,0.671105495,7.75,9.75,Glacial,3
724,128.9169996,88.88740993,3.137772954,0.803985085,9.75,11.75,Glacial,3
724,126.7979389,54.97722112,3.25468711,0.941288809,11.75,13.75,Glacial,3
724,136.7181741,32.5138377,3.41799453,1.080769794,13.75,15.75,Glacial,3
724,153.3133495,23.7901772,3.508974238,1.217313973,15.75,17.75,Glacial,3
724,127.66479,23.86472699,3.503985847,1.383409386,17.75,20.55,Glacial,3
725,196.3985574,258.3175286,1.817019715,0.245962292,1.75,3.75,Glacial,3
725,183.4308738,211.6378243,2.104440153,0.431074946,3.75,5.75,Glacial,3
725,132.0586766,78.56013796,2.940826804,0.58733012,5.75,7.75,Glacial,3
725,133.971467,35.19981267,3.391017094,0.713117574,7.75,9.75,Glacial,3
725,145.2654564,50.66312949,3.321620931,0.842243186,9.75,11.75,Glacial,3
725,135.8433162,25.93154178,3.427375478,0.969312521,11.75,13.75,Glacial,3
725,140.8760862,28.05894035,3.37142972,1.098713598,13.75,15.75,Glacial,3
725,168.1375164,29.63654896,3.325564845,1.230621996,15.75,17.75,Glacial,3
725,150.3434035,27.23310471,3.372757869,1.395383616,17.75,20.55,Glacial,3
726,205.9633307,268.8660129,1.90318026,0.253410785,1.75,3.75,Glacial,3
726,226.2000665,238.343668,1.965557222,0.445363033,3.75,5.75,Glacial,3
726,134.6573887,197.4710463,2.575721447,0.621747639,5.75,7.75,Glacial,3
726,118.0606231,16.85776548,3.897002991,0.757335968,7.75,9.75,Glacial,3
726,123.6214548,29.94131084,3.60119132,0.883664919,9.75,11.75,Glacial,3
726,125.223533,20.21040044,3.630773031,1.011033876,11.75,13.75,Glacial,3
726,127.9918178,18.08874219,3.614006201,1.138922073,13.75,15.75,Glacial,3
726,132.5211305,18.63255472,3.612984474,1.270687127,15.75,17.75,Glacial,3
726,144.8567101,19.30837969,3.573541087,1.388498188,17.75,19.25,Glacial,3
727,252.6206859,255.4571493,1.870647152,0.253463647,1.75,3.75,Glacial,3
727,128.2263294,136.6193935,2.79064324,0.430773529,3.75,5.75,Glacial,3
727,115.3209029,15.16711999,4.016714975,0.567331034,5.75,7.75,Glacial,3
727,93.18404218,6.438425782,4.736428107,0.689999378,7.75,9.75,Glacial,3
727,95.18213543,10.73823222,4.168458244,0.814356518,9.75,11.75,Glacial,3
727,120.5741868,18.99243058,3.695746946,0.944357869,11.75,13.75,Glacial,3
727,115.9126368,16.04014199,3.763397768,1.077563159,13.75,15.75,Glacial,3
727,127.391685,17.86326417,3.68340428,1.212514144,15.75,17.75,Glacial,3
727,130.5656827,19.93246682,3.608503336,1.333559956,17.75,19.25,Glacial,3
728,201.7272339,285.8361836,1.826410164,0.244470553,1.75,3.75,Glacial,3
728,265.822838,397.9496703,1.644073496,0.456741248,3.75,5.75,Glacial,3
728,187.5158645,280.6417518,1.74583562,0.673559009,5.75,7.75,Glacial,3
728,205.1232841,229.2801301,2.049855518,0.859453547,7.75,9.75,Glacial,3
728,226.1521887,253.0852059,2.045578728,1.046168401,9.75,11.75,Glacial,3
728,257.9559612,228.6523971,1.980628101,1.240240481,11.75,13.75,Glacial,3
728,233.3114403,223.1548047,2.246336877,1.429938587,13.75,15.75,Glacial,3
728,267.0683449,216.3045728,2.087723248,1.617168239,15.75,17.75,Glacial,3
728,168.6440876,149.2625637,1.902310418,1.732541945,17.75,18.15,Glacial,3
729,213.9387431,298.9229319,1.740125133,0.248086326,1.75,3.75,Glacial,3
729,112.957402,71.05256446,3.591559809,0.415427938,3.75,5.75,Glacial,3
729,86.05277088,6.059078111,4.607523087,0.539060727,5.75,7.75,Glacial,3
729,97.63744828,10.44040668,4.332069634,0.660578151,7.75,9.75,Glacial,3
729,93.92488544,16.48274283,3.895608449,0.787109519,9.75,11.75,Glacial,3
729,106.6712404,17.25385209,3.799083761,0.918177002,11.75,13.75,Glacial,3
729,106.2277874,20.22173236,3.647696057,1.051676158,13.75,15.75,Glacial,3
729,127.7577829,24.39471895,3.522963906,1.188812347,15.75,17.75,Glacial,3
729,125.7639016,21.39280307,3.594965322,1.349630664,17.75,20.35,Glacial,3
730,240.0716251,340.771921,1.692362567,0.249137595,1.75,3.75,Glacial,3
730,188.1561249,203.6223617,2.051956448,0.454269124,3.75,5.75,Glacial,3
730,96.30701651,34.73149073,3.434712679,0.603885824,5.75,7.75,Glacial,3
730,96.61700086,28.19435409,3.431966557,0.729811821,7.75,9.75,Glacial,3
730,93.64910705,27.88936195,3.429290362,0.85626716,9.75,11.75,Glacial,3
730,99.72269607,25.59013491,3.451319067,0.985023348,11.75,13.75,Glacial,3
730,100.4038328,24.91118416,3.451962343,1.115736845,13.75,15.75,Glacial,3
730,104.8999291,24.42222732,3.450034294,1.249603443,15.75,17.75,Glacial,3
730,121.7527034,22.69598008,3.456381896,1.333998271,17.75,18.25,Glacial,3
731,250.5151269,283.9930571,1.768685671,0.247759577,1.75,3.75,Glacial,3
731,266.441103,203.9535784,1.89250978,0.447827312,3.75,5.75,Glacial,3
731,115.1798934,73.08187779,3.583289424,0.610303901,5.75,7.75,Glacial,3
731,86.77502244,8.104419686,4.541480157,0.730394196,7.75,9.75,Glacial,3
731,85.4987928,14.48509194,3.818540868,0.852672028,9.75,11.75,Glacial,3
731,99.88207302,14.63293934,3.77559831,0.978134987,11.75,13.75,Glacial,3
731,98.19665623,18.93548414,3.611159702,1.107250794,13.75,15.75,Glacial,3
731,119.9124436,17.14585441,3.635251719,1.237079497,15.75,17.75,Glacial,3
731,131.1912106,15.05061429,3.688323566,1.367310072,17.75,19.75,Glacial,3
732,158.4609901,181.7441179,2.55317754,0.224598371,1.8,3.75,Glacial,3
732,113.4995418,47.78698382,3.788678594,0.367110328,3.75,5.75,Glacial,3
732,90.0715109,2.940355207,6.406320421,0.493382561,5.75,7.75,Glacial,3
732,86.43814933,0.062350906,8.268526872,0.60959218,7.75,9.75,Glacial,3
732,86.78354601,0.059258402,8.264784537,0.727920108,9.75,11.75,Glacial,3
732,104.194665,0.0071065,8.474894877,0.845848982,11.75,13.75,Glacial,3
732,112.2701051,0.006240898,8.525253908,0.962828667,13.75,15.75,Glacial,3
732,116.6519872,0.415183806,7.862485538,1.082377666,15.75,17.75,Glacial,3
732,134.8537626,0.035728079,8.355589636,1.198987232,17.75,19.55,Glacial,3
733,117.757679,194.4495485,2.941878143,0.209934878,1.75,3.75,Glacial,3
733,119.5174594,146.2825392,2.910999665,0.363326072,3.75,5.75,Glacial,3
733,135.8611158,74.59411192,3.179829763,0.515120874,5.75,7.75,Glacial,3
733,148.025488,83.24789102,3.05172888,0.664528019,7.75,9.75,Glacial,3
733,154.8839776,53.59034295,3.15642465,0.811180691,9.75,11.75,Glacial,3
733,147.4041383,39.80143441,3.2919753,0.953777838,11.75,13.75,Glacial,3
733,150.6489811,34.62201473,3.346493472,1.095806474,13.75,15.75,Glacial,3
733,176.0506792,32.76349943,3.3324776,1.238143023,15.75,17.75,Glacial,3
733,227.7872036,33.11966943,3.28750013,1.36914587,17.75,19.45,Glacial,3
734,369.5231508,281.5007069,2.673961223,0.229397915,1.75,3.75,Glacial,3
734,79.0069349,119.7882055,2.922351433,0.382040559,3.75,5.75,Glacial,3
734,174.3588889,98.93831543,2.965358515,0.523352126,5.75,7.75,Glacial,3
734,143.0321243,41.30094989,3.242830721,0.658267738,7.75,9.75,Glacial,3
734,125.7573004,33.26098083,3.341542353,0.786918748,9.75,11.75,Glacial,3
734,165.6452772,28.37420543,3.395038849,0.916696841,11.75,13.75,Glacial,3
734,262.4283265,23.47311902,3.441569433,1.044226645,13.75,15.75,Glacial,3
734,210.5598604,106.1360831,3.03001041,1.163718136,15.75,17.3,Glacial,3
735,146.9485431,257.5009261,2.683413691,0.232307088,1.75,3.75,Glacial,3
735,115.3482732,140.4629947,2.914547883,0.390697172,3.75,5.75,Glacial,3
735,133.3596204,85.03789969,3.051924352,0.539618373,5.75,7.75,Glacial,3
735,176.0018642,101.6094723,2.967993672,0.685948638,7.75,9.75,Glacial,3
735,200.0970737,185.006437,2.44399167,0.851732752,9.75,11.75,Glacial,3
735,237.7001755,198.8308292,2.207194759,1.035670327,11.75,13.75,Glacial,3
735,330.45918,316.7591115,1.765929823,1.229617973,13.75,15.75,Glacial,3
735,226.5255871,263.5572054,2.269485633,1.33247904,15.75,16,Glacial,3
736,118.3905361,262.6498605,2.683079994,0.209230954,1.75,3.75,Glacial,3
736,134.1873837,173.003796,2.688010295,0.359255213,3.75,5.75,Glacial,3
736,140.4455215,107.1740888,2.870522717,0.503571075,5.75,7.75,Glacial,3
736,150.2771159,86.91841109,2.910579707,0.645043508,7.75,9.75,Glacial,3
736,180.3868185,58.83204318,3.008344348,0.780569082,9.75,11.75,Glacial,3
736,253.8049283,62.64009977,2.936880423,0.913648803,11.75,13.75,Glacial,3
736,334.7262734,198.5139616,2.649186609,1.056073544,13.75,15.75,Glacial,3
737,118.79969,275.5671165,2.710390155,0.206947634,1.75,3.75,Glacial,3
737,142.7801913,180.112371,2.676234981,0.36321027,3.75,5.75,Glacial,3
737,176.1391709,128.3548064,2.707028962,0.520330349,5.75,7.75,Glacial,3
737,196.320421,119.5696115,2.904624771,0.676391852,7.75,9.75,Glacial,3
737,155.4450345,52.57661958,3.148105427,0.824028515,9.75,11.75,Glacial,3
737,164.5844253,45.08066539,3.188658963,0.964836288,11.75,13.75,Glacial,3
737,233.9717208,41.31568232,3.151775825,1.103917673,13.75,15.75,Glacial,3
737,254.914889,49.46166573,3.060748247,1.215762602,15.75,17.05,Glacial,3
738,122.403759,251.312075,2.753334148,0.203356061,1.75,3.75,Glacial,3
738,165.8669941,247.0504088,2.542136582,0.360072979,3.75,5.75,Glacial,3
738,144.922341,87.29071526,3.036010593,0.518379203,5.75,7.95,Glacial,3
738,165.5349914,54.49521428,3.137075638,0.654838675,7.95,9.75,Glacial,3
738,164.2423,43.68985567,3.2451508,0.784937763,9.75,11.75,Glacial,3
738,188.6750768,40.40158958,3.255854169,0.923002847,11.75,13.75,Glacial,3
738,240.3756885,66.78690519,3.072908963,1.063277122,13.75,15.75,Glacial,3
738,354.9687023,132.2637469,2.982981179,1.207994909,15.75,17.45,Glacial,3
739,113.1822922,290.9399109,2.402386049,0.114008067,1.75,3.75,Glacial,3
739,134.3571665,176.3780517,2.504747751,0.248890696,3.75,5.75,Glacial,3
739,144.9502885,131.5387674,2.728642041,0.386027814,5.75,7.75,Glacial,3
739,138.0075623,73.19273214,2.91803437,0.517314464,7.75,9.75,Glacial,3
739,141.5102704,54.93321051,3.025851895,0.643082748,9.75,11.75,Glacial,3
739,143.3572014,38.2527988,3.171204167,0.766907684,11.75,13.75,Glacial,3
739,252.4820846,42.62273218,3.135438982,0.879597685,13.75,15.45,Glacial,3
740,221.9953506,241.0493296,2.740386739,0.209632152,1.75,3.75,Glacial,3
740,88.55308095,167.677481,2.720656644,0.365049404,3.75,5.75,Glacial,3
740,154.8260695,105.7350596,2.943826074,0.516173252,5.75,7.75,Glacial,3
740,141.2567886,62.465945,3.127239991,0.662226616,7.75,9.75,Glacial,3
740,163.1137052,47.19649241,3.20050866,0.803418759,9.75,11.75,Glacial,3
740,213.7591669,51.18600535,3.181193491,0.941749608,11.75,13.75,Glacial,3
740,304.4145869,144.9152026,2.84686202,1.057218389,13.75,14.9,Glacial,3
741,103.0831817,244.4558919,2.731317082,0.204534494,1.75,3.75,Glacial,3
741,153.5448247,211.8671375,2.600286685,0.359230025,3.75,5.75,Glacial,3
741,145.1443788,94.62321321,3.001349186,0.51688136,5.75,7.75,Glacial,3
741,135.2091193,47.5283772,3.242269416,0.657451068,7.75,9.75,Glacial,3
741,149.7900924,40.50620094,3.292769533,0.794292171,9.75,11.75,Glacial,3
741,192.9115146,36.6045456,3.295477226,0.931867166,11.75,13.75,Glacial,3
741,207.2166537,40.19889252,3.239849709,1.067728063,13.75,15.75,Glacial,3
742,122.0597065,238.0885599,2.652893696,0.215238746,1.75,3.75,Glacial,3
742,157.6360082,174.968373,2.661522545,0.361272822,3.75,5.75,Glacial,3
742,175.9641512,99.68009463,2.757015714,0.514903175,5.75,7.75,Glacial,3
742,146.1531446,36.24521291,3.378180727,0.648686871,7.75,9.75,Glacial,3
742,143.2581353,28.41772256,3.504037031,0.781881861,9.75,11.75,Glacial,3
742,144.9946266,21.58781808,3.621701168,0.915727704,11.75,13.75,Glacial,3
742,156.5617376,17.14021842,3.708423172,1.04874194,13.75,15.75,Glacial,3
742,336.9658221,128.3010231,2.919288495,1.16586733,15.75,17.1,Glacial,3
743,143.7022023,284.8769788,2.676109819,0.227184555,1.75,3.75,Glacial,3
743,117.735693,104.0203368,3.113067713,0.383745634,3.75,5.75,Glacial,3
743,152.1927108,74.6987428,3.157604852,0.533553339,5.75,7.75,Glacial,3
743,200.6185064,66.53289593,3.158600635,0.682258299,7.75,9.75,Glacial,3
743,170.8554597,86.15871873,3.038267336,0.835958146,9.75,11.75,Glacial,3
743,227.2027322,53.20885261,3.192885524,0.98737963,11.75,13.75,Glacial,3
743,354.3448478,231.1664799,2.739759556,1.134544043,13.75,15.45,Glacial,3
744,128.2653275,209.0017632,2.945613846,0.210909781,1.75,3.75,Glacial,3
744,126.9647954,120.2517896,2.972125527,0.365511494,3.75,5.75,Glacial,3
744,147.5432735,99.91416909,2.956070371,0.513532385,5.75,7.75,Glacial,3
744,147.6058739,81.92042628,3.069004497,0.661588921,7.75,9.75,Glacial,3
744,177.8057859,43.97701534,3.23479275,0.80068068,9.75,11.75,Glacial,3
744,215.5766094,37.35188571,3.248706608,0.936577198,11.75,13.75,Glacial,3
744,373.2848313,182.5172551,2.683731244,1.086383705,13.75,15.75,Glacial,3
745,128.0009925,228.0421001,2.847336872,0.216018565,1.75,3.75,Glacial,3
745,118.8295291,115.4700405,2.979599289,0.363427546,3.75,5.75,Glacial,3
745,166.4322104,79.73229613,3.094492933,0.50945164,5.75,7.75,Glacial,3
745,138.1783051,74.74289856,3.100896518,0.655443174,7.75,9.75,Glacial,3
745,174.0872063,46.24095796,3.269725007,0.801862676,9.75,11.75,Glacial,3
745,194.4448358,62.82161158,3.141028788,0.943245801,11.75,13.75,Glacial,3
745,515.1942245,144.3518082,2.875578173,1.083889254,13.75,15.75,Glacial,3
746,124.9261593,223.1122013,2.911953148,0.21775632,1.75,3.75,Glacial,3
746,108.9832518,81.93176014,3.130397163,0.360669507,3.75,5.75,Glacial,3
746,148.265309,82.07845711,2.970830439,0.499507912,5.75,7.75,Glacial,3
746,156.500355,53.12086307,3.069527834,0.627550972,7.75,9.75,Glacial,3
746,211.4924386,58.28783198,3.032134584,0.753564548,9.75,11.75,Glacial,3
746,298.3457843,51.05911238,3.125589447,0.885935986,11.75,13.75,Glacial,3
746,330.5631237,54.21351977,3.068816509,0.974180954,13.75,14.35,Glacial,3
747,117.5970126,225.1048957,2.930962951,0.206111468,1.75,3.75,Glacial,3
747,124.0573515,90.88921961,3.132515996,0.353069312,3.75,5.75,Glacial,3
747,144.0206866,86.74377763,3.050403894,0.496370868,5.75,7.75,Glacial,3
747,206.7834254,93.51731365,2.969435546,0.644363712,7.75,9.75,Glacial,3
747,189.5579637,38.5861572,3.297367223,0.784764015,9.75,11.75,Glacial,3
747,291.8285013,85.1577541,3.198895415,0.910360978,11.75,13.5,Glacial,3
748,117.5382879,178.6846149,2.966447405,0.223145057,1.75,3.75,Glacial,3
748,146.020178,101.9438666,3.002930493,0.367751078,3.75,5.75,Glacial,3
748,152.9049998,82.29669111,3.046983362,0.509412565,5.75,7.75,Glacial,3
748,130.5087892,47.53574637,3.203726405,0.647338555,7.75,9.75,Glacial,3
748,184.1704853,32.36938897,3.346719263,0.777352565,9.75,11.75,Glacial,3
748,244.5021522,40.57219618,3.310851137,0.906681354,11.75,13.75,Glacial,3
748,314.8279182,261.4083141,2.293846122,0.986371172,13.75,13.95,Glacial,3
749,139.6852294,211.7310356,2.753025113,0.214596329,1.75,3.75,Glacial,3
749,132.8491529,113.5918883,2.968478134,0.363241017,3.75,5.75,Glacial,3
749,196.2289413,77.01921407,2.9969859,0.505307022,5.75,7.75,Glacial,3
749,171.4504744,85.26534048,2.9265788,0.638084407,7.75,9.75,Glacial,3
749,133.6122797,32.50245221,3.339891469,0.768414265,9.75,11.75,Glacial,3
749,127.7578593,21.45636391,3.538656619,0.89480354,11.75,13.75,Glacial,3
749,163.6104653,16.33682479,3.667345034,1.0190441,13.75,15.75,Glacial,3
749,215.3079779,22.43341823,3.930196785,1.120835196,15.75,17.15,Glacial,3
750,102.2324289,181.2435059,2.933454744,0.201744139,1.75,3.75,Glacial,3
750,121.8100581,99.29906,3.094080327,0.348929182,3.75,5.75,Glacial,3
750,162.1317145,88.54403626,2.995187721,0.49242163,5.75,7.75,Glacial,3
750,134.5160504,35.70183961,3.350730726,0.625528655,7.75,9.75,Glacial,3
750,124.9524394,17.15863601,3.716344558,0.748889876,9.75,11.75,Glacial,3
750,136.4174394,11.84918042,3.984871275,0.866998067,11.75,13.75,Glacial,3
750,172.360682,9.050565015,3.946857032,0.982013869,13.75,15.75,Glacial,3
750,286.1426487,38.81345846,3.655271787,1.098683806,15.75,17.75,Glacial,3
750,248.7220065,153.8163948,2.67200487,1.243176764,17.75,19.35,Glacial,3
751,133.0306873,222.9947751,2.81199437,0.21306125,1.75,3.75,Glacial,3
751,119.6307402,128.7859077,2.995289663,0.368238457,3.75,5.75,Glacial,3
751,154.0879822,95.54514735,3.039143561,0.521933282,5.75,7.75,Glacial,3
751,168.0297197,107.0787122,2.979779493,0.676287981,7.75,9.75,Glacial,3
751,149.9291396,60.65657698,3.155668135,0.828968187,9.75,11.75,Glacial,3
751,165.6245668,38.73282606,3.289502712,0.970748279,11.75,13.75,Glacial,3
751,193.2998993,33.81661294,3.324099371,1.110828714,13.75,15.75,Glacial,3
751,289.325247,44.40209926,3.242757401,1.249972078,15.75,17.75,Glacial,3
751,318.7192333,37.62581564,3.250487652,1.391074477,17.75,19.75,Glacial,3
751,282.2282404,98.98554378,2.947615123,1.497823734,19.75,20.5,Glacial,3
752,117.3589713,155.8477877,2.932862778,0.208984963,1.75,3.75,Glacial,3
752,130.4403502,90.87762116,3.097779788,0.349266777,3.75,5.75,Glacial,3
752,147.8132364,78.06009815,3.11307857,0.489536247,5.75,7.75,Glacial,3
752,120.6500997,25.96488097,3.562971852,0.619945571,7.75,9.75,Glacial,3
752,125.6076627,22.72646371,3.581299551,0.745989327,9.75,11.75,Glacial,3
752,269.9896799,22.45473011,3.651842896,0.871245089,11.75,13.75,Glacial,3
752,317.5514298,15.46932986,3.842699637,0.993583941,13.75,15.75,Glacial,3
752,95.82627088,5.564836829,4.313173565,1.112432863,15.75,17.75,Glacial,3
752,425.2880715,14.7869223,3.751341895,1.181514157,17.75,18.05,Glacial,3
753,133.0663212,226.8376323,2.869136877,0.216620216,1.75,3.75,Glacial,3
753,138.1776439,122.7414984,2.949734357,0.367324084,3.75,5.75,Glacial,3
