travelTimeMeta_ID,site_ID,Group,citation_ID,name,Geology (Holzer),search (Grant),Geology (Site Table),Geology (Mapping),longitude,latitude,method,date,quality,VelocityDataType,vsz_value,vsz_unit,z_value,z_unit,depth_unit,traveltime_unit,DGWT,Group
439,3666,Valley_Train,80,MSC010,Pvl1,Arkansas,"",#N/A,-90.0737,35.771,SCPT,2003.10.19,,Vs,179.0831,m/s,16.25,m,m,m/s,>1,Valley_Train
440,3667,Valley_Train,80,MSC011,Pvl1,Arkansas,"",#N/A,-90.0572,35.9812,SCPT,2003.10.20,,Vs,169.2056,m/s,16.55,m,m,m/s,4.3,Valley_Train
441,3668,Valley_Train,80,MSC012,Pvl1,Arkansas,"",#N/A,-90.0368,35.9669,SCPT,2003.10.20,,Vs,179.8333,m/s,19.85,m,m,m/s,>.5,Valley_Train
442,3669,Valley_Train,80,MSC013,Pvl1,Arkansas,"",#N/A,-90.0366,35.9521,SCPT,2003.10.20,,Vs,179.583,m/s,14.9,m,m,m/s,2.3,Valley_Train
443,3670,Valley_Train,80,MSC014,Pvl1,Arkansas,"",#N/A,-89.9831,35.9519,SCPT,2003.10.20,,Vs,208.2785,m/s,23.75,m,m,m/s,2.7,Valley_Train
444,3671,Valley_Train,80,MSC015,Pvl1,Arkansas,"",#N/A,-90.0049,35.952,SCPT,2003.10.21,,Vs,200.7281,m/s,19.85,m,m,m/s,4,Valley_Train
445,3672,Valley_Train,80,MSC016,Pvl1,Arkansas,"",#N/A,-90.0365,35.9377,SCPT,2003.10.21,,Vs,176.4497,m/s,19.9,m,m,m/s,>.5,Valley_Train
446,3673,Valley_Train,80,MSC017,Pvl1,Arkansas,"",#N/A,-90.0915,35.8073,SCPT,2003.10.21,,Vs,179.2301,m/s,18.95,m,m,m/s,>.6,Valley_Train
447,3674,Floodplain,80,MSC018,Hpm1,Arkansas,"",#N/A,-89.8561,35.9502,SCPT,2003.10.22,,Vs,188.3938,m/s,20.55,m,m,m/s,>2.8,Floodplain
448,3675,Floodplain,80,MSC019,Hpm1,Arkansas,"",#N/A,-89.8137,35.9736,SCPT,2003.10.22,,Vs,217.5329,m/s,30.05,m,m,m/s,>4.1,Floodplain
449,3676,Floodplain,80,MSC020,Hpm1,Arkansas,"",#N/A,-89.7931,35.8758,SCPT,2003.10.22,,Vs,199.9196,m/s,19.9,m,m,m/s,>.4,Floodplain
450,3677,Floodplain,80,MSC021,Hpm1,Arkansas,"",#N/A,-89.8382,35.8957,SCPT,2003.10.22,,Vs,206.6829,m/s,20.35,m,m,m/s,>3,Floodplain
451,3678,Floodplain,80,MSC022,Hpm1,Arkansas,"",#N/A,-89.7353,35.9736,SCPT,2003.10.23,,Vs,212.4841,m/s,20.05,m,m,m/s,>3.1,Floodplain
452,3679,Floodplain,80,MSC023,Hpm1,Arkansas,"",#N/A,-89.7429,35.9953,SCPT,2003.10.23,,Vs,226.624,m/s,19.85,m,m,m/s,>4.7,Floodplain
453,3680,Floodplain,80,MSC024,Hpm1,Arkansas,"",#N/A,-89.8123,35.9465,SCPT,2003.10.23,,Vs,181.3224,m/s,18.95,m,m,m/s,>4.1,Floodplain
454,3681,Valley_Train,80,MSC027,Pvl2,Arkansas,"",#N/A,-90.2871,35.9321,SCPT,2005.11.29,,Vs,207.7712,m/s,19.25,m,m,m/s,-,Valley_Train
455,3682,Valley_Train,80,MSC029,Pvl2,Arkansas,"",#N/A,-90.1546,35.9314,SCPT,2005.12.5,,Vs,223.0524,m/s,20.3,m,m,m/s,-,Valley_Train
456,3683,Valley_Train,80,MSC030,Pvl2,Arkansas,"",#N/A,-90.1958,35.8369,SCPT,2005.12.5,,Vs,214.3992,m/s,20.25,m,m,m/s,-,Valley_Train
457,3684,Valley_Train,80,MSC031,Pvl2,Arkansas,"",#N/A,-90.2014,35.8005,SCPT,2005.12.5,,Vs,212.8219,m/s,20.25,m,m,m/s,-,Valley_Train
458,3685,Valley_Train,80,MSC032,Pvl2,Arkansas,"",#N/A,-90.2442,35.7283,SCPT,2008.9.28,,Vs,199.4707,m/s,20.35,m,m,m/s,-,Valley_Train
459,3686,Valley_Train,80,MSC034,Pvl1,Arkansas,"",#N/A,-90.1775,35.6928,SCPT,2008.9.28,,Vs,194.4685,m/s,20.25,m,m,m/s,-,Valley_Train
460,3687,Valley_Train,80,MSC037,Pvl1,Arkansas,"",#N/A,-90.0884,35.6258,SCPT,2008.9.29,,Vs,202.4552,m/s,20.45,m,m,m/s,-,Valley_Train
461,3688,Floodplain,80,MSC038,Hchm,Arkansas,"",#N/A,-90.0701,35.6253,SCPT,2008.9.29,,Vs,164.8529,m/s,20.45,m,m,m/s,-,Floodplain
462,3689,Floodplain,80,MSC039,Hchm,Arkansas,"",#N/A,-89.8289,35.8525,SCPT,2008.9.30,,Vs,158.7487,m/s,20.35,m,m,m/s,-,Floodplain
463,3690,Floodplain,80,MSC040,Hchm,Arkansas,"",#N/A,-89.8387,35.8129,SCPT,2008.9.30,,Vs,186.0656,m/s,20.35,m,m,m/s,-,Floodplain
464,3691,Floodplain,80,MSC041,Hchm,Arkansas,"",#N/A,-89.8387,35.7912,SCPT,2008.9.30,,Vs,189.1417,m/s,20.45,m,m,m/s,-,Floodplain
465,3692,Floodplain,80,MSC042,Hchm,Arkansas,"",#N/A,-89.8562,35.7991,SCPT,2008.9.30,,Vs,219.4884,m/s,20.25,m,m,m/s,-,Floodplain
466,3693,Floodplain,80,MSC043,Hchm,Arkansas,"",#N/A,-89.874,35.7988,SCPT,2008.9.30,,Vs,194.6196,m/s,19.75,m,m,m/s,-,Floodplain
467,3694,Floodplain,80,MSC044,Hchm,Arkansas,"",#N/A,-89.9049,35.799,SCPT,2008.9.30,,Vs,182.667,m/s,20.15,m,m,m/s,-,Floodplain
468,3695,Floodplain,80,MSC045,Hchm,Arkansas,"",#N/A,-90.0158,35.6829,SCPT,2008.10.17,,Vs,151.1968,m/s,20.15,m,m,m/s,-,Floodplain
469,3696,Floodplain,80,MSC046,Hchm,Arkansas,"",#N/A,-90.2005,35.4811,SCPT,2008.10.18,,Vs,185.5398,m/s,20.35,m,m,m/s,-,Floodplain
470,3697,Floodplain,80,MSC047,Hchm,Arkansas,"",#N/A,-90.1758,35.4661,SCPT,2008.10.18,,Vs,207.2943,m/s,19.95,m,m,m/s,-,Floodplain
471,3698,Floodplain,80,MSC048,Hpm1,Arkansas,"",#N/A,-90.144,35.4768,SCPT,2008.10.18,,Vs,201.0924,m/s,20.25,m,m,m/s,-,Floodplain
472,3699,Floodplain,80,MSC049,Hchm,Arkansas,"",#N/A,-90.1213,35.5092,SCPT,2008.10.19,,Vs,218.7534,m/s,20.25,m,m,m/s,-,Floodplain
473,3700,Floodplain,80,MSC050,Hchm,Arkansas,"",#N/A,-90.0898,35.5166,SCPT,2008.10.19,,Vs,195.2788,m/s,20.35,m,m,m/s,-,Floodplain
474,3701,Floodplain,80,MSC051,Hchm,Arkansas,"",#N/A,-90.0814,35.4906,SCPT,2008.10.19,,Vs,154.9468,m/s,20.25,m,m,m/s,-,Floodplain
475,3702,Floodplain,80,MSC052,Hpm1,Arkansas,"",#N/A,-90.1149,35.4896,SCPT,2008.10.19,,Vs,230.8387,m/s,20.45,m,m,m/s,-,Floodplain
476,3703,Floodplain,80,MSC053,Hpm1,Arkansas,"",#N/A,-90.0895,35.5312,SCPT,2008.10.19,,Vs,192.3439,m/s,20.45,m,m,m/s,-,Floodplain
477,3704,Floodplain,80,MSC054,Hpm1,Arkansas,"",#N/A,-90.0852,35.5906,SCPT,2008.10.20,,Vs,220.0238,m/s,20.35,m,m,m/s,-,Floodplain
478,3705,Floodplain,80,MSC055,Hchm,Arkansas,"",#N/A,-90.1163,35.5906,SCPT,2008.10.20,,Vs,124.1452,m/s,20.15,m,m,m/s,-,Floodplain
479,3706,Floodplain,80,MSC056,Hchm,Arkansas,"",#N/A,-90.1066,35.6038,SCPT,2008.10.20,,Vs,152.8696,m/s,20.35,m,m,m/s,-,Floodplain
480,3707,Floodplain,80,MSC057,Hpm1,Arkansas,"",#N/A,-90.107,35.5514,SCPT,2008.10.20,,Vs,175.6136,m/s,20.25,m,m,m/s,-,Floodplain
481,3708,Valley_Train,80,MSI001,Pvl1,Missouri,"",#N/A,-89.3739,36.8338,SCPT,2008.10.12,,Vs,232.7865,m/s,20.15,m,m,m/s,-,Valley_Train
482,3709,Floodplain,80,MSI002,Hchm,Missouri,"",#N/A,-89.3557,36.7594,SCPT,2008.10.12,,Vs,157.0346,m/s,18.45,m,m,m/s,-,Floodplain
483,3710,Floodplain,80,MSI003,Hpm1,Missouri,"",#N/A,-89.3619,36.7213,SCPT,2008.10.12,,Vs,202.6621,m/s,20.25,m,m,m/s,-,Floodplain
484,3711,Floodplain,80,MSI004,Hpm1,Missouri,"",#N/A,-89.2298,36.82,SCPT,2008.10.12,,Vs,208.6983,m/s,20.25,m,m,m/s,-,Floodplain
485,3712,Floodplain,80,MSI005,Hchm,Missouri,"",#N/A,-89.1987,36.8491,SCPT,2008.10.13,,Vs,172.8111,m/s,20.25,m,m,m/s,-,Floodplain
486,3713,Floodplain,80,MSI006,Hchm,Missouri,"",#N/A,-89.2785,36.8341,SCPT,2008.10.13,,Vs,149.579,m/s,20.25,m,m,m/s,-,Floodplain
487,3714,Floodplain,80,MSI007,Hpm1,Missouri,"",#N/A,-89.2108,36.7366,SCPT,2008.10.13,,Vs,173.129,m/s,20.45,m,m,m/s,-,Floodplain
488,3715,Floodplain,80,MSI008,Hpm1,Missouri,"",#N/A,-89.2426,36.696,SCPT,2008.10.13,,Vs,197.4961,m/s,20.35,m,m,m/s,-,Floodplain
489,3716,Floodplain,80,MSI009,Hpm1,Missouri,"",#N/A,-89.284,36.7396,SCPT,2008.10.13,,Vs,205.93,m/s,20.35,m,m,m/s,-,Floodplain
490,3717,California,80,NULL,,California,"Qal3",#N/A,-122.249,37.8288,SCPT,2000.4.18,,Vs,NULL,m/s,NULL,m,m,m/s,#N/A,Qal3
491,3718,Floodplain,80,NMD001,Hpm1,Missouri,"",#N/A,-89.6409,36.4284,SCPT,2008.10.4,,Vs,217.0898,m/s,20.35,m,m,m/s,-,Floodplain
492,3719,Floodplain,80,NMD002,Hpm1,Missouri,"",#N/A,-89.6691,36.4256,SCPT,2008.10.4,,Vs,219.9061,m/s,20.15,m,m,m/s,-,Floodplain
493,3720,Floodplain,80,NMD003,Hchm,Missouri,"",#N/A,-89.5725,36.425,SCPT,2008.10.4,,Vs,162.0997,m/s,20.35,m,m,m/s,-,Floodplain
494,3721,Valley_Train,80,NMD004,Pvl1,Missouri,"",#N/A,-89.7961,36.5839,SCPT,2008.10.5,,Vs,207.7379,m/s,20.35,m,m,m/s,-,Valley_Train
495,3722,Valley_Train,80,NMD005,Pvl1,Missouri,"",#N/A,-89.8172,36.4811,SCPT,2008.10.8,,Vs,209.2158,m/s,20.25,m,m,m/s,-,Valley_Train
496,3723,California,80,OAK066,afem,California,"af/Qi",#N/A,-122.242,37.7776,SCPT,1999.4.8,,Vs,168.6163,m/s,18.45,m,m,m/s,1.09728,af/Qi
497,3724,California,80,OAK095,,California,"Qs",#N/A,-122.289,37.8129,SCPT,2001.7.16,,Vs,318.5817,m/s,11.95,m,m,m/s,#N/A,Qs
498,3725,California,80,OAK096,,California,"Qs",#N/A,-122.294,37.8081,SCPT,2001.7.23,,Vs,326.1143,m/s,12.95,m,m,m/s,#N/A,Qs
499,3726,California,80,OAK097,Qhf,California,"Qal2",#N/A,-122.226,37.768,SCPT,2001.7.24,,Vs,251.552,m/s,19.45,m,m,m/s,1.85928,Qal2
500,3727,California,80,OAK098,Qhf,California,"Qal2",#N/A,-122.234,37.7783,SCPT,2001.7.24,,Vs,246.0489,m/s,20.55,m,m,m/s,3.26136,Qal2
501,3728,California,80,OAK099,Qhf,California,"Qal2",#N/A,-122.239,37.7808,SCPT,2001.7.24,,Vs,257.1758,m/s,24.55,m,m,m/s,2.7432,Qal2
502,3729,California,80,OAK100,Qhf,California,"Qal2",#N/A,-122.227,37.7739,SCPT,2001.7.25,,Vs,247.5774,m/s,20.95,m,m,m/s,3.29184,Qal2
503,3730,California,80,OAK101,,California,"Qs",#N/A,-122.296,37.8142,SCPT,2001.7.31,,Vs,241.3353,m/s,11.35,m,m,m/s,#N/A,Qs
504,3731,California,80,OAK102,,California,"Qs",#N/A,-122.302,37.8102,SCPT,2001.8.14,,Vs,290.1543,m/s,13.35,m,m,m/s,#N/A,Qs
505,3732,California,80,OAK103,Qhf,California,"Qal2",#N/A,-122.281,37.8278,SCPT,2001.11.13,,Vs,232.1172,m/s,17.75,m,m,m/s,-,Qal2
506,3733,California,80,OAK104,Qhf,California,"Qal2",#N/A,-122.277,37.8411,SCPT,2001.11.13,,Vs,319.2363,m/s,15.55,m,m,m/s,-,Qal2
507,3734,California,80,OAK105,Qhf,California,"Qal2",#N/A,-122.264,37.8323,SCPT,2001.11.13,,Vs,322.8737,m/s,19.55,m,m,m/s,4.2672,Qal2
508,3735,California,80,OAK106,Qhf,California,"Qal2",#N/A,-122.264,37.8359,SCPT,2001.11.15,,Vs,282.3418,m/s,14.95,m,m,m/s,>1.2,Qal2
509,3736,California,80,OAK107,Qhf,California,"Qal2",#N/A,-122.268,37.8503,SCPT,2002.3.27,,Vs,326.4796,m/s,11.75,m,m,m/s,>3,Qal2
510,3737,California,80,OAK108,Qhf,California,"Qal3",#N/A,-122.258,37.8513,SCPT,2002.3.27,,Vs,324.3848,m/s,13.05,m,m,m/s,>3.5,Qal3
511,3738,California,80,OAK109,,California,"Qal3",#N/A,-122.228,37.844,SCPT,2002.4.10,,Vs,170.9352,m/s,14.75,m,m,m/s,#N/A,Qal3
512,3739,California,80,OAK110,Qhf,California,"KJf",#N/A,-122.22,37.8374,SCPT,2002.4.10,,Vs,268.8897,m/s,13.95,m,m,m/s,8.1,Qal3
513,3740,California,80,OAK111,Qhf,California,"Qal3",#N/A,-122.247,37.8284,SCPT,2002.4.10,,Vs,243.3125,m/s,8.55,m,m,m/s,4.5,Qal3
514,3741,California,80,OAK112,,California,"Qs",#N/A,-122.304,37.808,SCPT,2002.4.16,,Vs,307.9025,m/s,14.65,m,m,m/s,#N/A,Qs
515,3742,California,80,OAK114,,California,"Qs",#N/A,-122.289,37.8129,SCPT,2002.4.16,,Vs,311.214,m/s,12.1,m,m,m/s,#N/A,Qs
516,3743,California,80,OAK115,,California,"Qs",#N/A,-122.278,37.8096,SCPT,2002.4.23,,Vs,315.7326,m/s,20.45,m,m,m/s,#N/A,Qs
517,3744,California,80,OAK116,,California,"Qs",#N/A,-122.272,37.8094,SCPT,2002.4.23,,Vs,290.3226,m/s,15.75,m,m,m/s,#N/A,Qs
518,3745,California,80,OAK117,,California,"Qs",#N/A,-122.27,37.803,SCPT,2002.4.23,,Vs,354.6224,m/s,10.05,m,m,m/s,#N/A,Qs
519,3746,California,80,OAK118,,California,"Qs",#N/A,-122.277,37.8032,SCPT,2002.4.23,,Vs,325.3883,m/s,12.15,m,m,m/s,#N/A,Qs
520,3747,California,80,OAK119,,California,"Qal2",#N/A,-122.166,37.7447,SCPT,2002.5.21,,Vs,244.0682,m/s,19.75,m,m,m/s,#N/A,Qal2
521,3748,California,80,OAK120,Qhf,California,"Qal2",#N/A,-122.156,37.7404,SCPT,2002.5.21,,Vs,307.2626,m/s,12.1,m,m,m/s,5.9,Qal2
522,3749,California,80,OAK121,Qhf,California,"Qal2",#N/A,-122.161,37.7389,SCPT,2002.5.21,,Vs,249.7911,m/s,14.95,m,m,m/s,5.1,Qal2
523,3750,California,80,OAK122,Qhf,California,"Qal2",#N/A,-122.175,37.7513,SCPT,2002.5.21,,Vs,293.953,m/s,15.75,m,m,m/s,3.3,Qal2
524,3751,California,80,OAK123,Qhf,California,"Qal2",#N/A,-122.186,37.7646,SCPT,2002.5.21,,Vs,317.0254,m/s,16.2,m,m,m/s,>1,Qal2
525,3752,California,80,OAK124,Qhl,California,"Qal2",#N/A,-122.18,37.7598,SCPT,2002.5.22,,Vs,293.415,m/s,19.65,m,m,m/s,2.8,Qal2
526,3753,California,80,OAK125,Qhf,California,"Qal2",#N/A,-122.193,37.7675,SCPT,2002.5.22,,Vs,318.3001,m/s,18.35,m,m,m/s,5.5,Qal2
527,3754,California,80,OAK126,Qhf,California,"Qal2",#N/A,-122.208,37.7687,SCPT,2002.5.22,,Vs,362.1409,m/s,14.75,m,m,m/s,4.9,Qal2
528,3755,Floodplain,80,OBN001,Hpm1,Tennessee,"",#N/A,-89.4413,36.3049,SCPT,2008.10.14,,Vs,206.9141,m/s,20.35,m,m,m/s,-,Floodplain
529,3756,Floodplain,80,OBN002,Hpm1,Tennessee,"",#N/A,-89.4503,36.2827,SCPT,2008.10.14,,Vs,200.4752,m/s,20.25,m,m,m/s,-,Floodplain
530,3757,Floodplain,80,OBN003,Hpm1,Tennessee,"",#N/A,-89.4605,36.255,SCPT,2008.10.14,,Vs,160.9058,m/s,20.25,m,m,m/s,-,Floodplain
531,3758,Floodplain,80,OBN004,Hpm1,Tennessee,"",#N/A,-89.4862,36.2373,SCPT,2008.10.14,,Vs,211.2676,m/s,20.25,m,m,m/s,-,Floodplain
532,3759,Floodplain,80,OCA001,Hpb,Arkansas,"",#N/A,-92.8199,33.6067,SCPT,2005.12.17,,Vs,276.8166,m/s,8.8,m,m,m/s,-,Floodplain
533,3760,Floodplain,80,OCA002,Hpb,Arkansas,"",#N/A,-92.8184,33.5978,SCPT,2005.12.17,,Vs,221.2309,m/s,12.15,m,m,m/s,-,Floodplain
534,3761,Floodplain,80,OCA003,Hpb,Arkansas,"",#N/A,-92.7828,33.6075,SCPT,2005.12.17,,Vs,222.8164,m/s,13.75,m,m,m/s,-,Floodplain
535,3762,Floodplain,80,OCA004,Hpb,Arkansas,"",#N/A,-92.793,33.6013,SCPT,2005.12.17,,Vs,214.1204,m/s,9.25,m,m,m/s,-,Floodplain
536,3763,California,80,Oak001,afem,California,"af/Qi",#N/A,-122.32,37.8041,SCPT,1998.11.10,,Vs,185.7342,m/s,10.65,m,m,m/s,2.01168,af/Qi
537,3764,California,80,Oak002,afem,California,"af/Qi",#N/A,-122.322,37.807,SCPT,1998.11.10,,Vs,146.8995,m/s,10.85,m,m,m/s,1.46304,af/Qi
538,3765,California,80,Oak005,afem,California,"af/Qi",#N/A,-122.314,37.8018,SCPT,1998.11.13,,Vs,217.3303,m/s,15.5,m,m,m/s,>0.8,af/Qi
539,3766,California,80,Oak006,afem,California,"af/Qi",#N/A,-122.264,37.7917,SCPT,1998.11.16,,Vs,155.2158,m/s,43.15,m,m,m/s,-,af/Qi
540,3767,California,80,Oak007,,California,"Qs",#N/A,-122.268,37.7988,SCPT,1998.11.18,,Vs,305.5412,m/s,29.5,m,m,m/s,#N/A,Qs
541,3768,California,80,Oak008,Qhaf,California,"Qal2",#N/A,-122.228,37.778,SCPT,1998.11.18,,Vs,284.7252,m/s,20.15,m,m,m/s,-,Qal2
542,3769,California,80,Oak009,Qhb,California,"Qal2",#N/A,-122.197,37.759,SCPT,1998.11.20,,Vs,284.1031,m/s,26.45,m,m,m/s,2.286,Qal2
543,3770,California,80,Oak011,Qhaf,California,"Qal2",#N/A,-122.207,37.7717,SCPT,1998.11.24,,Vs,326.8908,m/s,19.45,m,m,m/s,>1.2,Qal2
544,3771,California,80,Oak012,,California,"Qoa",#N/A,-122.231,37.8024,SCPT,1998.12.1,,Vs,284.9604,m/s,21.6,m,m,m/s,#N/A,Qoa
545,3772,California,80,Oak013,afem,California,"af/Qi",#N/A,-122.201,37.7297,SCPT,1998.12.7,,Vs,196.3002,m/s,24.3,m,m,m/s,2.7432,af/Qi
546,3773,California,80,Oak014,Qhaf,California,"Qal2",#N/A,-122.26,37.8353,SCPT,1998.12.7,,Vs,218.3081,m/s,8.8,m,m,m/s,4.4196,Qal2
547,3774,California,80,Oak015,Qhaf,California,"Qal2",#N/A,-122.276,37.825,SCPT,1998.12.8,,Vs,NULL,m/s,21.75,m,m,m/s,>2.7,Qal2
548,3775,California,80,Oak017,Qhb,California,"Qal2",#N/A,-122.194,37.7598,SCPT,1998.12.11,,Vs,287.4859,m/s,25.5,m,m,m/s,3.048,Qal2
549,3776,California,80,Oak018,Qhl,California,"Qal2",#N/A,-122.174,37.7435,SCPT,1998.12.14,,Vs,252.0784,m/s,23.65,m,m,m/s,3.9624,Qal2
550,3777,California,80,Oak019,afem,California,"af/Qi",#N/A,-122.296,37.8157,SCPT,1998.12.14,,Vs,132.6381,m/s,18.95,m,m,m/s,>0.9,af/Qi
551,3778,California,80,Oak020,,California,"Qs",#N/A,-122.29,37.8089,SCPT,1998.12.17,,Vs,290.1907,m/s,10.65,m,m,m/s,#N/A,Qs
552,3779,California,80,Oak021,,California,"Qs",#N/A,-122.297,37.8122,SCPT,1998.12.18,,Vs,204.1362,m/s,11.45,m,m,m/s,#N/A,Qs
553,3780,California,80,Oak022,Qhb,California,"Qal2",#N/A,-122.184,37.7512,SCPT,1998.12.22,,Vs,255.4206,m/s,29.45,m,m,m/s,2.92608,Qal2
554,3781,California,80,Oak023,,California,"Qoa",#N/A,-122.24,37.7898,SCPT,1998.12.22,,Vs,289.2122,m/s,16.3,m,m,m/s,#N/A,Qoa
555,3782,California,80,Oak024,,California,"Qoa",#N/A,-122.253,37.7939,SCPT,1998.12.23,,Vs,NULL,m/s,11.75,m,m,m/s,#N/A,Qoa
556,3783,California,80,Oak025,,California,"Qoa",#N/A,-122.257,37.8074,SCPT,1998.12.23,,Vs,291.5888,m/s,15.6,m,m,m/s,#N/A,Qoa
557,3784,California,80,Oak026,,California,"Qoa",#N/A,-122.2,37.7818,SCPT,1998.12.23,,Vs,340.1249,m/s,10.35,m,m,m/s,#N/A,Qoa
558,3785,California,80,Oak027,Qhaf,California,"Qal3",#N/A,-122.163,37.749,SCPT,1999.1.5,,Vs,283.2704,m/s,12.75,m,m,m/s,>0.2,Qal3
559,3786,California,80,Oak028,Qhl,California,"Qal2",#N/A,-122.175,37.7363,SCPT,1999.1.5,,Vs,201.0512,m/s,7.65,m,m,m/s,4.20624,Qal2
560,3787,California,80,Oak029,Qha,California,"Qal3",#N/A,-122.243,37.7915,SCPT,1999.1.6,,Vs,223.867,m/s,12.25,m,m,m/s,9.9,Qal3
561,3788,California,80,Oak030,,California,"af/Qi",#N/A,-122.215,37.7574,SCPT,1999.1.6,,Vs,211.6402,m/s,3.2,m,m,m/s,#N/A,af/Qi
562,3789,California,80,Oak031,afem,California,"af/Qi",#N/A,-122.261,37.7974,SCPT,1999.1.7,,Vs,160.3261,m/s,29.5,m,m,m/s,>2.6,af/Qi
563,3790,California,80,Oak032,Qhb,California,"Qal1",#N/A,-122.187,37.7427,SCPT,1999.1.15,,Vs,NULL,m/s,28.05,m,m,m/s,>5.6,Qal1
564,3791,California,80,Oak033,Qhl,California,"Qal2",#N/A,-122.179,37.7372,SCPT,1999.1.19,,Vs,251.2859,m/s,23.45,m,m,m/s,>9.0,Qal2
565,3792,California,80,Oak034,Qhaf,California,"Qal2",#N/A,-122.175,37.7281,SCPT,1999.1.19,,Vs,208.445,m/s,15.55,m,m,m/s,>4.4,Qal2
566,3793,California,80,Oak035,Qhl,California,"Qal1",#N/A,-122.191,37.7379,SCPT,1999.1.20,,Vs,265.0865,m/s,17,m,m,m/s,1.43256,Qal1
567,3794,California,80,Oak036,Qhb,California,"Qal1",#N/A,-122.189,37.729,SCPT,1999.1.20,,Vs,173.282,m/s,11.7,m,m,m/s,-,Qal1
568,3795,California,80,Oak037,afem,California,"af/Qi",#N/A,-122.222,37.7146,SCPT,1999.2.1,,Vs,166.8196,m/s,20,m,m,m/s,-,af/Qi
569,3796,California,80,Oak038,afem,California,"af/Qi",#N/A,-122.208,37.7202,SCPT,1999.2.1,,Vs,175.3077,m/s,18.8,m,m,m/s,-,af/Qi
570,3797,California,80,Oak039,afem,California,"af/Qi",#N/A,-122.203,37.715,SCPT,1999.2.2,,Vs,238.9078,m/s,35,m,m,m/s,>0.2,af/Qi
571,3798,California,80,Oak040,afem,California,"af/Qi",#N/A,-122.207,37.7289,SCPT,1999.2.3,,Vs,161.1134,m/s,11.75,m,m,m/s,>1.6,af/Qi
572,3799,California,80,Oak041,afem,California,"af/Qi",#N/A,-122.226,37.7412,SCPT,1999.2.5,,Vs,181.5757,m/s,26.55,m,m,m/s,Artesian flow,af/Qi
573,3800,California,80,Oak042,afem,California,"af/Qi",#N/A,-122.213,37.7091,SCPT,1999.2.5,,Vs,163.2263,m/s,17.95,m,m,m/s,>0.2,af/Qi
574,3801,California,80,Oak043,afem,California,"Qi",#N/A,-122.232,37.7109,SCPT,1999.2.8,,Vs,205.1697,m/s,30.4,m,m,m/s,>0.3,af/Qi
575,3802,California,80,Oak044,afem,California,"af/Qi",#N/A,-122.219,37.7023,SCPT,1999.2.8,,Vs,134.76,m/s,11.65,m,m,m/s,>0.2,af/Qi
576,3803,California,80,Oak045,afem,California,"af/Qi",#N/A,-122.226,37.7279,SCPT,1999.2.10,,Vs,198.4827,m/s,11.25,m,m,m/s,1.3716,af/Qi
577,3804,California,80,Oak046,Qhb,California,"Qal1",#N/A,-122.189,37.729,SCPT,1999.2.19,,Vs,232.9365,m/s,29.35,m,m,m/s,1.61544,Qal1
578,3805,California,80,Oak047,Qhl,California,"Qal2",#N/A,-122.282,37.8455,SCPT,1999.2.22,,Vs,343.4203,m/s,17.25,m,m,m/s,1.49352,Qal2
579,3806,California,80,Oak048,afem,California,"Qal1",#N/A,-122.198,37.7541,SCPT,1999.2.25,,Vs,244.7421,m/s,19.55,m,m,m/s,2.62128,Qal1
580,3807,California,80,Oak049,Qhl,California,"Qal2",#N/A,-122.282,37.8413,SCPT,1999.3.2,,Vs,205.5921,m/s,3.75,m,m,m/s,2.86512,Qal2
581,3808,California,80,Oak050,afem,California,"af/Qi",#N/A,-122.206,37.7556,SCPT,1999.3.3,,Vs,223.427,m/s,13.6,m,m,m/s,1.3716,af/Qi
582,3809,California,80,Oak051,afem,California,"af/Qi",#N/A,-122.211,37.7504,SCPT,1999.3.5,,Vs,126.1905,m/s,13.25,m,m,m/s,0.79248,af/Qi
583,3810,California,80,Oak052,afem,California,"af/Qi",#N/A,-122.204,37.743,SCPT,1999.3.5,,Vs,175.7732,m/s,17.05,m,m,m/s,1.70688,af/Qi
584,3811,California,80,Oak053,afem,California,"af/Qi",#N/A,-122.31,37.8102,SCPT,1999.3.11,,Vs,198.2176,m/s,12.9,m,m,m/s,2.1336,af/Qi
585,3812,California,80,Oak054,afem,California,"af/Qi",#N/A,-122.302,37.816,SCPT,1999.3.11,,Vs,197.2486,m/s,9.75,m,m,m/s,1.70688,af/Qi
586,3813,California,80,Oak055,afem,California,"af/Qi",#N/A,-122.297,37.823,SCPT,1999.3.11,,Vs,168.1139,m/s,16.65,m,m,m/s,1.18872,af/Qi
587,3814,California,80,Oak056,afem,California,"af/Qi",#N/A,-122.311,37.8145,SCPT,1999.3.16,,Vs,189.7766,m/s,12.4,m,m,m/s,>2.0,af/Qi
588,3815,California,80,Oak057,afem,California,"af/Qi",#N/A,-122.324,37.8083,SCPT,1999.3.22,,Vs,184.6796,m/s,11.5,m,m,m/s,2.37744,af/Qi
589,3816,California,80,Oak058,afem,California,"af/Qi",#N/A,-122.291,37.7987,SCPT,1999.3.25,,Vs,164.3672,m/s,9.65,m,m,m/s,>0.6,af/Qi
590,3817,California,80,Oak059,afem,California,"af/Qi",#N/A,-122.311,37.7967,SCPT,1999.3.25,,Vs,132.0344,m/s,10.3,m,m,m/s,0.79248,af/Qi
591,3818,California,80,Oak060,afem,California,"af/Qi",#N/A,-122.33,37.8003,SCPT,1999.3.25,,Vs,157.7653,m/s,11.55,m,m,m/s,>2.6,af/Qi
