conePenetrationTestMeta_ID,site_ID,citation_ID,name,longitude,latitude,date,coneNo,tipArea_unit,tipArea_value,pushRate_unit,pushRate_value,notes,depth_unit,tipResistance_unit,sleeveFriction_unit,porePressure_unit
1744,3703,80,MSC053,-90.0895,35.5312,2008.10.19,DDG0766,,0,cm/s,0,,m,MPa,kPa,
1745,3704,80,MSC054,-90.0852,35.5906,2008.10.20,DDG0766,,0,cm/s,0,,m,MPa,kPa,
1746,3705,80,MSC055,-90.1163,35.5906,2008.10.20,DDG0766,,0,cm/s,0,,m,MPa,kPa,
1747,3706,80,MSC056,-90.1066,35.6038,2008.10.20,DDG0766,,0,cm/s,0,,m,MPa,kPa,
1748,3707,80,MSC057,-90.107,35.5514,2008.10.20,DDG0766,,0,cm/s,0,,m,MPa,kPa,
1749,3708,80,MSI001,-89.3739,36.8338,2008.10.12,DDG0766,,0,cm/s,0,,m,MPa,kPa,
1750,3709,80,MSI002,-89.3557,36.7594,2008.10.12,DDG0766,,0,cm/s,0,,m,MPa,kPa,
1751,3710,80,MSI003,-89.3619,36.7213,2008.10.12,DDG0766,,0,cm/s,0,,m,MPa,kPa,
1752,3711,80,MSI004,-89.2298,36.82,2008.10.12,DDG0766,,0,cm/s,0,,m,MPa,kPa,
1753,3712,80,MSI005,-89.1987,36.8491,2008.10.13,DDG0766,,0,cm/s,0,,m,MPa,kPa,
1754,3713,80,MSI006,-89.2785,36.8341,2008.10.13,DDG0766,,0,cm/s,0,,m,MPa,kPa,
1755,3714,80,MSI007,-89.2108,36.7366,2008.10.13,DDG0766,,0,cm/s,0,,m,MPa,kPa,
1756,3715,80,MSI008,-89.2426,36.696,2008.10.13,DDG0766,,0,cm/s,0,,m,MPa,kPa,
1757,3716,80,MSI009,-89.284,36.7396,2008.10.13,DDG0766,,0,cm/s,0,,m,MPa,kPa,
1758,3717,80,NULL,-122.249,37.8288,2000.4.18,NULL,,0,cm/s,0,,m,MPa,kPa,
1759,3718,80,NMD001,-89.6409,36.4284,2008.10.4,DDG0766,,0,cm/s,0,,m,MPa,kPa,
1760,3719,80,NMD002,-89.6691,36.4256,2008.10.4,DDG0766,,0,cm/s,0,,m,MPa,kPa,
1761,3720,80,NMD003,-89.5725,36.425,2008.10.4,DDG0766,,0,cm/s,0,,m,MPa,kPa,
1762,3721,80,NMD004,-89.7961,36.5839,2008.10.5,DDG0766,,0,cm/s,0,,m,MPa,kPa,
1763,3722,80,NMD005,-89.8172,36.4811,2008.10.8,DDG0766,,0,cm/s,0,,m,MPa,kPa,
1764,3723,80,OAK066,-122.242,37.7776,1999.4.8,660,,0,cm/s,0,,m,MPa,kPa,
1765,3724,80,OAK095,-122.289,37.8129,2001.7.16,770TC,,0,cm/s,0,,m,MPa,kPa,
1766,3725,80,OAK096,-122.294,37.8081,2001.7.23,770TC,,0,cm/s,0,,m,MPa,kPa,
1767,3726,80,OAK097,-122.226,37.768,2001.7.24,770TC,,0,cm/s,0,,m,MPa,kPa,
1768,3727,80,OAK098,-122.234,37.7783,2001.7.24,770TC,,0,cm/s,0,,m,MPa,kPa,
1769,3728,80,OAK099,-122.239,37.7808,2001.7.24,770TC,,0,cm/s,0,,m,MPa,kPa,
1770,3729,80,OAK100,-122.227,37.7739,2001.7.25,770TC,,0,cm/s,0,,m,MPa,kPa,
1771,3730,80,OAK101,-122.296,37.8142,2001.7.31,770TC,,0,cm/s,0,,m,MPa,kPa,
1772,3731,80,OAK102,-122.302,37.8102,2001.8.14,770TC,,0,cm/s,0,,m,MPa,kPa,
1773,3732,80,OAK103,-122.281,37.8278,2001.11.13,776TC,,0,cm/s,0,,m,MPa,kPa,
1774,3733,80,OAK104,-122.277,37.8411,2001.11.13,776TC,,0,cm/s,0,,m,MPa,kPa,
1775,3734,80,OAK105,-122.264,37.8323,2001.11.13,776TC,,0,cm/s,0,,m,MPa,kPa,
1776,3735,80,OAK106,-122.264,37.8359,2001.11.15,776TC,,0,cm/s,0,,m,MPa,kPa,
1777,3736,80,OAK107,-122.268,37.8503,2002.3.27,776TC,,0,cm/s,0,,m,MPa,kPa,
1778,3737,80,OAK108,-122.258,37.8513,2002.3.27,776TC,,0,cm/s,0,,m,MPa,kPa,
1779,3738,80,OAK109,-122.228,37.844,2002.4.10,776TC,,0,cm/s,0,,m,MPa,kPa,
